data_id,student_ref,student_weakness,ques1_ref,ques1_time_taken,ques1_correctness,ques1_previous_weaknesses,ques1_possible_weaknesses,ques2_ref,ques2_time_taken,ques2_correctness,ques2_previous_weaknesses,ques2_possible_weaknesses,ques3_ref,ques3_time_taken,ques3_correctness,ques3_previous_weaknesses,ques3_possible_weaknesses,ques4_ref,ques4_time_taken,ques4_correctness,ques4_previous_weaknesses,ques4_possible_weaknesses,ques5_ref,ques5_time_taken,ques5_correctness,ques5_previous_weaknesses,ques5_possible_weaknesses,ques6_ref,ques6_time_taken,ques6_correctness,ques6_previous_weaknesses,ques6_possible_weaknesses,ques7_ref,ques7_time_taken,ques7_correctness,ques7_previous_weaknesses,ques7_possible_weaknesses,ques8_ref,ques8_time_taken,ques8_correctness,ques8_previous_weaknesses,ques8_possible_weaknesses,ques9_ref,ques9_time_taken,ques9_correctness,ques9_previous_weaknesses,ques9_possible_weaknesses,ques10_ref,ques10_time_taken,ques10_correctness,ques10_previous_weaknesses,ques10_possible_weaknesses
Student_25_8,Student_25,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,62703,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,14005,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,11766,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,70186,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,25737,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,57481,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,61041,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,64733,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,72436,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,34662,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_26_8,Student_26,"['001_03_02', '001_01_02', '001_01_01', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_01_06', '001_02_03']",15,51539,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,97132,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,26584,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,53515,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,101992,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']",[],10,50409,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,76639,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,9093,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,9686,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,85423,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02', '001_02_03']",[]
Student_27_8,Student_27,"['001_03_05', '001_01_01', '001_01_03', '001_02_05', '001_01_07', '001_03_04']",15,13234,True,[],[],1,67837,True,[],[],12,56424,True,[],[],13,15595,False,[],"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,99627,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,5714,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05']",[],11,34989,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05']",[],2,11255,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05']",[],4,55522,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05']",[],16,109118,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05']",[]
Student_28_8,Student_28,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,26646,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,61013,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,78839,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,67960,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,73552,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,65873,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,110101,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,42890,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,109912,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,105528,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_29_8,Student_29,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,72254,True,[],[],1,104103,False,[],"['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,12695,False,"['001_01_05', '001_01_04', '001_01_06', '001_01_07']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,94829,False,"['001_01_05', '001_01_04', '001_01_06', '001_01_07', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,32328,False,"['001_01_05', '001_01_04', '001_01_06', '001_01_07', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,106151,False,"['001_01_05', '001_01_04', '001_01_06', '001_01_07', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,87872,False,"['001_01_05', '001_01_04', '001_01_06', '001_01_07', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,112194,True,"['001_01_05', '001_01_04', '001_01_06', '001_01_07', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_02', '001_02_04']",[],4,63369,False,"['001_01_05', '001_01_04', '001_01_06', '001_01_07', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_02', '001_02_04']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,78036,False,"['001_01_05', '001_01_04', '001_01_06', '001_01_07', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_02', '001_02_04', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_30_8,Student_30,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,9522,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,68899,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,67676,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,67012,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']",[],8,57659,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,94027,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,105268,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,93020,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,20646,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,59823,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_31_8,Student_31,"['001_03_02', '001_01_02', '001_01_01', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_03_03', '001_01_06', '001_02_06', '001_02_03']",15,110988,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,19732,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,94880,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,28420,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,67954,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']",[],10,101209,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,104742,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,29788,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,100377,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,6787,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_02_07', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_32_8,Student_32,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,15017,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,70202,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,7386,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,15970,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']",[],8,93949,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,96688,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,114318,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']",[],2,97813,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,31774,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,66801,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_33_8,Student_33,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_04', '001_02_09', '001_02_06']",15,70876,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,85904,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,24487,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']",[],13,32532,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,43950,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,16639,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,77359,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,41681,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,54152,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,75484,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_03', '001_02_09']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_34_8,Student_34,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,25676,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,46999,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,21153,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,119740,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,86515,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,80904,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,35020,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,56844,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,105270,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,69230,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_35_8,Student_35,"['001_03_05', '001_03_02', '001_01_01', '001_01_03', '001_02_07', '001_02_02', '001_02_05', '001_02_04', '001_03_01', '001_01_07', '001_03_03', '001_03_04', '001_02_06']",15,33908,True,[],[],1,13332,True,[],[],12,111414,True,[],[],13,103780,False,[],"['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,77032,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,79779,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,5635,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,41714,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_02', '001_02_04']",[],4,54603,True,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_02', '001_02_04']",[],16,82085,False,"['001_01_01', '001_02_05', '001_01_03', '001_01_07', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_02', '001_02_04']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
